100, 0.9216
600, 0.9336
1100, 0.959564
1600, 0.9468
2100, 0.946971
2600, 0.948738
3100, 0.91231
3600, 0.926
4100, 0.937405
4600, 0.949461
5100, 0.946729
5600, 0.965314
6100, 0.94261
6600, 0.939709
7100, 0.936203
7600, 0.956463
8100, 0.926756
8600, 0.946381
9100, 0.948976
9600, 0.94995
10100, 0.950257
10600, 0.946189
11100, 0.941838
11600, 0.950897
12100, 0.948258
12600, 0.946629
13100, 0.954357
13600, 0.941082
14100, 0.94846
14600, 0.937578
15100, 0.944774
15600, 0.9552
16100, 0.952278
16600, 0.943113
17100, 0.951411
17600, 0.941727
18100, 0.944194
18600, 0.943123
19100, 0.941202
19600, 0.94511
20100, 0.948824
20600, 0.947324
21100, 0.946578
21600, 0.942667
22100, 0.952224
22600, 0.946386
23100, 0.950026
23600, 0.944725
24100, 0.941736
24600, 0.946244
25100, 0.949712
25600, 0.9441
26100, 0.941793
26600, 0.953323
27100, 0.94684
27600, 0.948835
28100, 0.941637
28600, 0.93887
29100, 0.939216
29600, 0.946605
30100, 0.937387
30600, 0.946918
31100, 0.942066
31600, 0.941651
32100, 0.94569
32600, 0.938474
33100, 0.946528
33600, 0.9387
34100, 0.953356
34600, 0.945114
35100, 0.936656
35600, 0.939115
36100, 0.946611
36600, 0.943082
37100, 0.947178
37600, 0.944119
38100, 0.94526
38600, 0.940701
39100, 0.948264
39600, 0.9424
40100, 0.945516
40600, 0.946747
41100, 0.945985
41600, 0.948427
42100, 0.942636
42600, 0.94658
43100, 0.939709
43600, 0.947494
44100, 0.944849
44600, 0.937033
45100, 0.945834
45600, 0.945158
46100, 0.945246
46600, 0.94731
47100, 0.944836
47600, 0.948403
48100, 0.943095
48600, 0.947467
49100, 0.942892
49600, 0.953332
50100, 0.947612
50600, 0.942432
51100, 0.945609
51600, 0.945656
52100, 0.946116
52600, 0.945034
53100, 0.944217
53600, 0.945564
54100, 0.945476
54600, 0.945125
55100, 0.941697
55600, 0.943692
56100, 0.944676
56600, 0.947118
57100, 0.942557
57600, 0.945825
58100, 0.943039
58600, 0.94433
59100, 0.947208
59600, 0.941098
60100, 0.943356
60600, 0.9456
61100, 0.945027
61600, 0.93766
62100, 0.94778
62600, 0.942027
63100, 0.942595
63600, 0.945509
64100, 0.944582
64600, 0.948015
65100, 0.947812
65600, 0.944737
66100, 0.944453
66600, 0.944973
67100, 0.945958
67600, 0.94026
68100, 0.941498
68600, 0.946328
69100, 0.944023
69600, 0.944441
70100, 0.945388
70600, 0.944526
71100, 0.944668
71600, 0.945714
72100, 0.949481
72600, 0.94197
73100, 0.950715
73600, 0.94723
74100, 0.944298
74600, 0.943837
75100, 0.945415
75600, 0.949543
76100, 0.948602
76600, 0.941771
77100, 0.946833
77600, 0.944239
78100, 0.947874
78600, 0.949173
79100, 0.94361
79600, 0.949351
80100, 0.946751
80600, 0.944558
81100, 0.945855
81600, 0.946941
82100, 0.941086
82600, 0.942816
83100, 0.943936
83600, 0.94134
84100, 0.945845
84600, 0.942196
85100, 0.946051
85600, 0.946329
86100, 0.947105
86600, 0.941471
87100, 0.943853
87600, 0.943858
88100, 0.942031
88600, 0.946857
89100, 0.942448
89600, 0.940404
90100, 0.946788
90600, 0.945123
91100, 0.945579
91600, 0.944961
92100, 0.947945
92600, 0.945704
93100, 0.945327
93600, 0.947523
94100, 0.943177
94600, 0.946366
95100, 0.947084
95600, 0.946996
96100, 0.944421
96600, 0.943394
97100, 0.947894
97600, 0.94891
98100, 0.944264
98600, 0.947815
99100, 0.941769
99600, 0.947552
