100, 0.0306218
600, 0.202392
1100, 0.0587297
1600, 0.107918
2100, 0.0649759
2600, 0.0565847
3100, 0.0306218
3600, 0.0392103
4100, 0.0532452
4600, 0.0463052
5100, 0.0124344
5600, 0.0195794
6100, 0.0120368
6600, 0.0177862
7100, 0.0100224
7600, 0.0290458
8100, 0.0215455
8600, 0.0234314
9100, 0.0248732
9600, 0.00910008
10100, 9.26896e-06
10600, 0.0422892
11100, 0.0259794
11600, 0.0191324
12100, 0.0264457
12600, 0.00863999
13100, 0.00871491
13600, 0.0230437
14100, 0.00738695
14600, 0.008203
15100, 0.00964753
15600, 0.0308191
16100, 0.00522592
16600, 0.0244132
17100, 0.0432786
17600, 0.000757189
18100, 0.0155
18600, 0.0250808
19100, 0.0343989
19600, 0.034055
20100, 0.00498444
20600, 0.0361251
21100, 0.01548
21600, 0.0182162
22100, 0.00295502
22600, 0.016941
23100, 0.0386526
23600, 0.0275649
24100, 0.0425053
24600, 0.00380887
25100, 0.0117339
25600, 0.0345972
26100, 0.0183426
26600, 0.00117546
27100, 0.0100706
27600, 0.00298918
28100, 0.000920364
28600, 0.0234318
29100, 0.0295593
29600, 0.0202129
30100, 0.0207381
30600, 0.000983001
31100, 0.0203487
31600, 0.00485625
32100, 0.0453908
32600, 0.00849188
33100, 0.0206581
33600, 0.00618612
34100, 0.0280118
34600, 0.00589879
35100, 0.0201752
35600, 0.0353843
36100, 0.00306612
36600, 0.0171054
37100, 0.00188029
37600, 0.0148791
38100, 0.00465337
38600, 0.0222443
39100, 0.01138
39600, 0.0129243
40100, 0.0116028
40600, 0.0155785
41100, 0.00398302
41600, 0.00579681
42100, 0.00585389
42600, 0.00711928
43100, 0.00790508
43600, 0.0105085
44100, 0.0098224
44600, 0.0204542
45100, 0.00571276
45600, 0.0247454
46100, 0.0400114
46600, 0.0193611
47100, 0.0057016
47600, 0.00748523
48100, 0.00173244
48600, 0.0079735
49100, 0.0124082
49600, 0.0289595
50100, 0.00614196
50600, 0.0090317
51100, 0.00500752
51600, 0.0242303
52100, 0.028248
52600, 0.00954502
53100, 0.00519591
53600, 0.0232167
54100, 0.0110984
54600, 0.000231668
55100, 0.00566507
55600, 0.0169049
56100, 0.0221034
56600, 0.00658609
57100, 0.00697706
57600, 0.0175097
58100, 0.00325923
58600, 0.00613587
59100, 0.00481266
59600, 0.0228114
60100, 0.00352725
60600, 0.0241406
61100, 0.00110317
61600, 0.00718998
62100, 0.0312819
62600, 0.00197512
63100, 0.0169077
63600, 0.016372
64100, 0.0115035
64600, 0.0124537
65100, 0.0121229
65600, 0.0207241
66100, 0.00972871
66600, 0.00911182
67100, 0.00543223
67600, 0.00566341
68100, 0.0105425
68600, 0.000176667
69100, 0.00860447
69600, 0.0103958
70100, 0.0131907
70600, 0.00864694
71100, 0.000326445
71600, 0.00665907
72100, 0.0118962
72600, 0.00586165
73100, 0.018301
73600, 0.00247574
74100, 0.000996637
74600, 0.00212048
75100, 0.00839001
75600, 0.00959426
76100, 0.0100364
76600, 0.00519262
77100, 0.000277939
77600, 0.00324528
78100, 0.00145824
78600, 0.0143532
79100, 0.0142048
79600, 0.0045973
80100, 0.0153123
80600, 0.0125978
81100, 0.0198291
81600, 0.00435105
82100, 0.00214218
82600, 0.000446583
83100, 0.0017247
83600, 0.00549928
84100, 0.0199902
84600, 0.0132011
85100, 0.00183492
85600, 0.00581945
86100, 0.000337557
86600, 0.0217424
87100, 0.0090175
87600, 0.00356209
88100, 0.0113752
88600, 0.0153258
89100, 0.0144896
89600, 0.0042307
90100, 0.00465608
90600, 0.00912207
91100, 0.00675119
91600, 0.0074077
92100, 0.00776075
92600, 0.0209388
93100, 0.00911969
93600, 0.0196109
94100, 0.0263307
94600, 0.013501
95100, 0.00297366
95600, 0.00873726
96100, 0.00584141
96600, 0.00288249
97100, 0.00907465
97600, 0.00812974
98100, 0.000995361
98600, 0.011502
99100, 0.00244962
99600, 0.0022836
