100, 0.0852469
600, 0.0217224
1100, 0.0284042
1600, 0.0328392
2100, 0.0127623
2600, 0.00681476
3100, 0.0114765
3600, 0.0238399
4100, 0.0149671
4600, 0.011669
5100, 0.00264112
5600, 0.00656727
6100, 0.0097673
6600, 0.0138513
7100, 0.00794623
7600, 0.00821509
8100, 0.00732352
8600, 0.00587383
9100, 0.000197043
9600, 0.00384621
10100, 0.000492307
10600, 0.00772304
11100, 0.00640785
11600, 0.00701696
12100, 0.00219641
12600, 0.00817051
13100, 0.00227144
13600, 0.00453342
14100, 0.00557962
14600, 0.0119717
15100, 0.000473313
15600, 0.00495789
16100, 0.00764881
16600, 0.00102719
17100, 0.00562953
17600, 0.00163729
18100, 0.0182735
18600, 0.00131035
19100, 0.00534572
19600, 0.0014057
20100, 0.00289097
20600, 0.00171382
21100, 0.00352609
21600, 0.00294738
22100, 0.00353793
22600, 0.00173186
23100, 0.00683952
23600, 0.00229898
24100, 0.00856904
24600, 0.000154819
25100, 0.004219
25600, 0.0029529
26100, 0.000854354
26600, 0.0048908
27100, 0.00307794
27600, 0.0081065
28100, 0.00581641
28600, 0.00665484
29100, 0.00512816
29600, 0.00298348
30100, 0.00531667
30600, 0.00194359
31100, 0.00092885
31600, 0.00438584
32100, 0.00195384
32600, 0.000880128
33100, 0.000470873
33600, 0.000738049
34100, 0.00333942
34600, 0.00468617
35100, 0.000981922
35600, 0.00302193
36100, 0.00196291
36600, 0.00439375
37100, 0.000269748
37600, 0.000957199
38100, 0.00650849
38600, 0.00591241
39100, 0.00160902
39600, 0.00295591
40100, 0.00447948
40600, 0.00337447
41100, 0.000337364
41600, 0.00267727
42100, 0.000362475
42600, 0.000287498
43100, 0.00349927
43600, 0.00266168
44100, 0.000858707
44600, 0.000642521
45100, 0.00213802
45600, 0.00652929
46100, 0.00323002
46600, 0.000151333
47100, 0.00409739
47600, 0.00318819
48100, 0.000713239
48600, 0.00142875
49100, 0.00470146
49600, 0.00849496
50100, 0.000405556
50600, 0.00410628
51100, 0.00246912
51600, 0.00248777
52100, 0.00122445
52600, 0.000901822
53100, 0.000461431
53600, 0.000368956
54100, 0.00112763
54600, 0.00460569
55100, 0.0018566
55600, 0.00334143
56100, 0.00257673
56600, 0.00166392
57100, 0.00180842
57600, 0.000997532
58100, 0.00111143
58600, 0.00110837
59100, 0.0034712
59600, 0.00599816
60100, 0.00447671
60600, 0.00134769
61100, 0.00208629
61600, 0.00261491
62100, 0.000950016
62600, 0.00571694
63100, 0.00725372
63600, 4.21205e-06
64100, 0.000734156
64600, 0.00139029
65100, 0.00217686
65600, 0.000209285
66100, 0.00458905
66600, 0.00121143
67100, 0.00174674
67600, 0.00254477
68100, 0.00413703
68600, 8.3325e-05
69100, 0.0010967
69600, 0.00013879
70100, 0.00335755
70600, 0.002863
71100, 0.000438806
71600, 0.00135225
72100, 0.000688269
72600, 0.00509053
73100, 0.00332376
73600, 0.00274834
74100, 0.00167232
74600, 0.00129238
75100, 0.00449043
75600, 0.00173125
76100, 0.000483012
76600, 0.00342469
77100, 4.81073e-07
77600, 0.00251443
78100, 0.00166047
78600, 0.0029463
79100, 0.00223862
79600, 0.000264526
80100, 0.00289751
80600, 0.000675771
81100, 0.00209263
81600, 0.00133851
82100, 0.000286016
82600, 0.0033121
83100, 0.00268798
83600, 0.00223454
84100, 0.000170901
84600, 0.00107018
85100, 0.00243035
85600, 0.00488544
86100, 0.00234189
86600, 0.00311231
87100, 0.000125528
87600, 0.00499718
88100, 0.00190506
88600, 0.00357992
89100, 0.000838453
89600, 0.00270617
90100, 0.00541617
90600, 0.00118008
91100, 0.00232905
91600, 0.00294245
92100, 0.000972443
92600, 0.000785383
93100, 0.0023853
93600, 0.00274268
94100, 0.00297423
94600, 0.00200697
95100, 0.000296755
95600, 0.00496852
96100, 0.0030396
96600, 0.00139894
97100, 0.000513138
97600, 0.00272233
98100, 0.00298753
98600, 0.00165152
99100, 0.00193615
99600, 0.00181993
